,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
SUDHL4_n1,1.44261477045908,1.4690618762475,1.31087824351297,1.22604790419162,1.37025948103792,1.27395209580838,0.812375249500998,0.0508982035928144,0,0
SUDHL4_n2,1.21810154525386,1.22869757174393,1.14657836644592,1.15894039735099,1.30331125827815,1.26136865342163,0.736423841059603,0.0498896247240618,0,0.000883002207505519
K562_n1,1.08456826714088,1.11104524797471,1.1725943489429,1.13040901007706,0.982908516103537,0.691365342817625,0.160541394981229,0,0,0
K562_n2,1.04190421892816,1.04114405169137,1.05558722919042,1.0189091600152,0.914481185860889,0.639870771569745,0.152983656404409,0,0,0
HL60_n1,1.41535776614311,1.28272251308901,1.29319371727749,1.13961605584642,0.769633507853403,0,0,0,0,0
HL60_n2,1.12540192926045,1.17202572347267,1.03697749196141,0.940514469453376,0.59967845659164,0,0,0,0,0
THP1_n2,1.10479402553602,1.06962177788485,1.08287159720549,1.13755721512888,0.986027463261865,0.24331486388822,0.12069380872079,0.0474584437484943,0,0
THP1_n1,1.12936546974914,1.0981308411215,1.1460895228726,1.15469749139203,1.02606984751599,0.244466305951795,0.14018691588785,0.0464830300049188,0,0
BULK1_n1,1.07744807121662,1.08041543026706,1.08842729970326,1.10178041543027,1.05459940652819,0.657566765578635,0.300890207715134,0.00415430267062315,0,0
BULK1_n2,1.05050505050505,1.05356596265687,1.04713804713805,1.04897459442914,1.07652280379553,0.704928068564432,0.287725742271197,0.0131619222528313,0,0
BULK2_n1,1.065483234714,1.13609467455621,1.08126232741617,1.06824457593688,0.918343195266272,0.532544378698225,0.150295857988166,0,0,0.0019723865877712
BULK2_n2,1.12653374233129,1.11541411042945,1.15222392638037,1.06441717791411,0.98159509202454,0.548312883435583,0.174463190184049,0,0,0.00996932515337423
BULK3_n1,1.03279620853081,1.04284360189573,1.099336492891,1.00208530805687,0.913554502369668,0.504265402843602,0.104454976303318,0,0,0
BULK3_n2,1.15645424836601,1.1374591503268,1.1640114379085,1.14174836601307,1.05187908496732,0.557598039215686,0.154616013071895,0,0,0.00428921568627451
BULK4_n1,1.06362802080147,1.0672988681554,1.08167635362496,1.03640256959315,1.09605383909452,0.794432548179872,0.453349648210462,0.0724992352401346,0,0
BULK4_n2,0.907275711159737,0.915207877461707,0.898522975929978,0.948851203501094,0.937910284463895,0.710612691466083,0.407549234135667,0.0574398249452954,0,0.000273522975929978
BULK5_n1,1.02180826896865,1.03013781614418,1.04149628956535,1.03634711494775,0.962441314553991,0.592155081023777,0.182644252612449,0,0,0.00333181887021051
BULK5_n2,1.04838187702265,1.12071197411003,1.06035598705502,1.13527508090615,0.962135922330097,0.540453074433657,0.197411003236246,0,0,0.0114886731391586
BULK6_n1,1.17154630232054,1.15441335935806,1.19648666232921,1.08826718716114,1.03101279548905,0.635653871177619,0.196920407720668,0,0,0
BULK6_n2,1.05112474437628,1.11042944785276,1.09877300613497,1.05092024539877,0.969938650306748,0.584662576687117,0.152760736196319,0,0,0.00368098159509202
