,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
THP1_n1,1.5359477124183,1.36002178649237,1.06427015250545,0.740740740740741,0.516339869281046,0.40359477124183,0.393246187363834,0.391067538126362,0.300108932461874,0.212962962962963
THP1_n2,1.20200752823087,1.07904642409034,0.930572982015893,0.799247176913425,0.561689669594312,0.530740276035132,0.552488498536177,0.463822668339607,0.446675031367629,0.370138017565872
K562_n1,0.987665463297232,0.864019253910951,0.34115523465704,0.023164861612515,0,0,0,0,0,0
K562_n2,0.979011966861,0.896532678735809,0.369745320650506,0.0317275237803007,0,0,0,0,0,0
HL60_n1,1.19887429643527,1.1219512195122,1.12570356472795,1.02251407129456,1.04878048780488,1.06941838649156,0.797373358348968,0.457786116322702,0.870544090056285,0.703564727954972
HL60_n2,0.963039014373717,1.10266940451745,0.963039014373717,0.913757700205339,0.75564681724846,0.806981519507187,0.66735112936345,0.447638603696099,0.86652977412731,0.694045174537988
SUDHL4_n2,0.989530070611152,1.054541027514,1.06379352325298,1.08935962990017,1.10835159483808,1.02775748721695,0.843925006087168,0.878256635013392,0.953737521305089,0.996104212320429
SUDHL4_n1,1.04962962962963,1.07703703703704,1.10864197530864,1.09876543209877,1.11481481481481,1.04271604938272,0.856543209876543,0.784444444444444,0.965679012345679,0.962962962962963
BULK1_n1,1.13727920669352,0.991323210412148,0.815928106600558,0.675550046482801,0.615122404710257,0.574217539510381,0.492097923768206,0.489928726371243,0.493337465137899,0.507282305546948
BULK1_n2,1.12682507872889,1.12367592327512,0.841397079874034,0.705983395362153,0.64128256513026,0.603778986544518,0.570855997709705,0.52132837102777,0.523046092184369,0.490409390208989
BULK2_n1,1.07045735475896,0.926761433868974,0.72929542645241,0.50123609394314,0.477132262051916,0.433250927070457,0.394313967861557,0.381025957972806,0.407911001236094,0.402966625463535
BULK2_n2,1.15297542043984,1.07438551099612,0.746765847347995,0.53719275549806,0.505174644243208,0.472186287192756,0.404915912031048,0.441138421733506,0.398124191461837,0.377102199223803
BULK3_n1,0.966828880723011,0.89333598172609,0.453073790843182,0.24888270930579,0.218691031880028,0.204786969907637,0.184427450590923,0.193266461416228,0.194855497070216,0.174396663025127
BULK3_n2,0.939787606969791,0.891947623466337,0.482008454479843,0.249200948551397,0.222806474894319,0.204350964016909,0.176925456232601,0.193112692030106,0.196412001237241,0.192803381791937
BULK4_n1,1.39459029435163,1.30588703261734,1.1793953858393,1.07398568019093,0.978918058870326,0.929196499602227,0.830151153540175,0.757358790771679,0.782816229116945,0.710819411296738
BULK4_n2,1.25531914893617,1.30509835407467,1.16981132075472,1.1063829787234,0.961059815335207,0.847049377759936,0.690887193898033,0.72099558410277,0.74508229626656,0.731834604576475
BULK5_n1,1.01799326360574,0.90046091118596,0.544141109732317,0.269633043786563,0.224516929622407,0.212816876440347,0.190657684807658,0.196950895231342,0.204573657152987,0.191632689239497
BULK5_n2,0.975094145840466,0.943769257103732,0.511554262238959,0.282608695652174,0.224666210201986,0.216621020198562,0.181444710715508,0.169633687093461,0.178449161246149,0.191116056145156
BULK6_n1,1.15750583354939,1.02009333679025,0.557816956183562,0.342753435312419,0.314104226082447,0.298548094373866,0.251101892662691,0.251231527093596,0.271065595022038,0.229841845994296
BULK6_n2,0.9654157468727,0.929727740986019,0.518886436104979,0.292739759627177,0.269806230071131,0.254721609026245,0.219033603139563,0.225656119695855,0.226269315673289,0.216090262447878
