,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
SUDHL4_n1,1.39950617283951,1.38074074074074,1.33827160493827,1.30567901234568,1.41432098765432,1.56543209876543,1.3358024691358,1.20740740740741,1.09333333333333,0.908641975308642
SUDHL4_n2,1.25628366247756,1.32989228007181,1.4245960502693,1.44479353680431,1.63016157989228,1.52558348294434,1.49371633752244,1.21588868940754,1.07181328545781,0.990574506283663
K562_n1,1.15412257935716,1.19425034937113,1.24555799560791,1.17608305050908,1.13206228788181,1.00439209423039,0.981133958874027,0.809642643242164,0.682072269914154,0.667698143341984
K562_n2,1.03762376237624,1.06129184347006,1.08844884488449,1.08477133427628,0.936727958510137,0.949269212635549,0.893729372937294,0.758604431871759,0.652050919377652,0.610938236680811
HL60_n1,1.39638157894737,1.53453947368421,1.64309210526316,1.72039473684211,1.67269736842105,1.22039473684211,0.340460526315789,0,0,0
HL60_n2,1.07164634146341,1.21798780487805,1.40091463414634,1.33689024390244,1.38871951219512,0.98780487804878,0.314024390243902,0,0,0
THP1_n2,1.12542047092744,1.13839500240269,1.09995194617972,1.16914944738107,1.16890917827967,1.17347429120615,1.14296011532917,1.06271023546372,0.784478616049976,0.485103315713599
THP1_n1,1.10860704866938,1.08391273076001,1.11148405658116,1.11076480460321,1.16159194437785,1.16494845360825,1.12251258690961,0.95109086549988,0.766962359146488,0.492447854231599
BULK1_n1,1.19428571428571,1.20857142857143,1.20857142857143,1.22031746031746,1.26095238095238,1.26666666666667,1.08222222222222,0.975238095238095,0.76984126984127,0.533333333333333
BULK1_n2,1.06071645415908,1.09046751669702,1.08378870673953,1.11930783242259,1.11536126290225,1.12052216150577,1.0194292653309,0.895871281117183,0.665755919854281,0.534001214329083
BULK2_n1,1.08352578906851,1.12163202463433,1.12009237875289,1.11855273287144,1.14357197844496,1.02270977675135,0.851809083910701,0.683217859892225,0.540415704387991,0.420323325635104
BULK2_n2,1.09538461538462,1.17615384615385,1.18653846153846,1.22538461538462,1.21038461538462,1.18730769230769,0.933076923076923,0.726153846153846,0.563461538461538,0.431538461538462
BULK3_n1,1.13116057233704,1.15441176470588,1.18998410174881,1.19217011128776,1.13056438791733,1.15401430842607,0.900834658187599,0.739268680445151,0.637718600953895,0.489268680445151
BULK3_n2,1.16185425260263,1.17285405617757,1.19269298762522,1.19858573954037,1.13572971911216,1.12315851502652,0.950108033785111,0.786485955607936,0.644274209389118,0.493812610489098
BULK4_n1,1.11251125112511,1.0951095109511,1.14611461146115,1.13411341134113,1.1959195919592,1.23582358235824,1.08640864086409,0.934893489348935,0.755475547554755,0.586858685868587
BULK4_n2,0.94100054377379,0.95405111473627,0.95731375747689,1.015769439913,1.01114736269712,1.09244154431756,1.02311038607939,0.943719412724307,0.721859706362153,0.567427949972811
BULK5_n1,1.08827586206897,1.17318007662835,1.1416091954023,1.14375478927203,1.08229885057471,1.07049808429119,0.960766283524904,0.907892720306513,0.734252873563218,0.600153256704981
BULK5_n2,1.11979823455233,1.18411097099622,1.20602143757881,1.140605296343,1.14170870113493,1.08543505674653,1.0171815889029,0.901166456494325,0.71437578814628,0.647540983606557
BULK6_n1,1.08314039149653,1.12565775626184,1.16901704904231,1.17112186908019,1.07661544937908,1.09576931172385,0.96821721742791,0.859187539465376,0.693538202483688,0.510208377183751
BULK6_n2,1.142736128759,1.15036001694197,1.14464210080474,1.18678526048285,1.15014824227022,1.14040660736976,0.975857687420585,0.818720880982635,0.702456586192291,0.618805590851334
