,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
SUDHL4_n1,1.6487036095577,1.65988815455008,1.61108286731063,1.57193695983732,1.58769700050839,1.37010676156584,0.977122521606507,0.58312150482969,0.0238942552109812,0.0228774783934926
SUDHL4_n2,1.55728073856483,1.58329836340747,1.41754091481326,1.52832563994964,1.31179185900126,1.20730172052035,0.848510281158204,0.528325639949643,0.00797314309693663,0.0029374737725556
K562_n1,1.04358339230951,1.0221160651097,1.02140835102619,1.02960603916018,1.03585751356452,0.883934890304317,0.523354564755839,0.323484312337816,0.0972517103090351,0
K562_n2,1.05599710982659,1.05003612716763,1.08423651252408,1.05214354527938,1.02679431599229,0.911428227360308,0.48139450867052,0.269990366088632,0.0905587668593449,0
HL60_n1,1.48080438756856,1.39853747714808,1.12065813528336,1.10786106032907,1.08775137111517,0.976234003656307,0.90127970749543,0,0,0
HL60_n2,0.828368794326241,0.939007092198582,0.770212765957447,0.849645390070922,0.724822695035461,0.533333333333333,0.652482269503546,0,0,0
THP1_n2,1.0954659375712,1.09637730690362,1.14559125085441,1.11073137388927,1.0911369332422,0.784916837548416,0.475279106858054,0.108452950558214,0.0152654363180679,0
THP1_n1,1.1301677297425,1.18403023860146,1.20269312544295,1.23576659579494,1.19347980155918,0.824238128986534,0.385778407748642,0.0784313725490196,0.0103945192534845,0
BULK1_n1,1.31998856162425,1.32313411495568,1.31827280526165,1.27709465255934,1.12239062053188,0.91163854732628,0.362596511295396,0.263654561052331,0.0586216757220475,0
BULK1_n2,1.21908033826638,1.2264799154334,1.21062367864693,1.20771670190275,1.12552854122622,0.727008456659619,0.449524312896406,0.300211416490486,0.080338266384778,0
BULK2_n1,1.17818181818182,1.19,1.17151515151515,1.1630303030303,1.06121212121212,0.869090909090909,0.589090909090909,0.285151515151515,0.0760606060606061,0
BULK2_n2,1.31585677749361,1.24712276214834,1.29507672634271,1.34079283887468,1.23369565217391,0.938618925831202,0.473785166240409,0.217710997442455,0.0776854219948849,0
BULK3_n1,1.1187786259542,1.12468193384224,1.12325699745547,1.08417302798982,1.0406106870229,1.0012213740458,0.384834605597964,0.210788804071247,0.0818320610687023,0
BULK3_n2,1.08248795983195,1.08494722819961,1.10585100932473,1.14151040065581,1.02582231786044,0.880110667076545,0.376063121221437,0.220206988420945,0.0723434778153499,0
BULK4_n1,1.55819672131148,1.4422131147541,1.47459016393443,1.42950819672131,1.26065573770492,1.33114754098361,1.28155737704918,0.845081967213115,0.191393442622951,0
BULK4_n2,1.44980777445536,1.4280222127296,1.39342161469458,1.34045279794959,1.41648868005126,1.14865442118753,1.22469030328919,1.00128150363093,0.189662537377189,0
BULK5_n1,1.06842818428184,1.05191395663957,1.07935298102981,1.09112466124661,1.05530149051491,1.07283197831978,0.928353658536585,0.90625,0.179793360433604,0
BULK5_n2,0.989120580235721,1.02859968680458,1.04203412181653,1.07063380862112,0.997774664139125,1.01879172504739,0.839775818016979,0.89639825269925,0.146460067584274,0
BULK6_n1,0.987189661036164,1.0570230132638,1.0307221403469,1.03661716358689,0.987529758530779,0.936741866001587,0.533159505724975,0.503684389524997,0.131957827910668,0
BULK6_n2,1.15869931338256,1.20520792848815,1.19873040549294,1.18771861640109,1.16375178131882,0.938722632465345,0.473895582329317,0.362223085891955,0.0994947532063739,0
