,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
THP1_n1,1.15374183207989,1.19849586980644,1.07804216496116,1.24398964369375,1.43274565405006,1.51362347429417,1.65306374059919,1.76217482431266,1.75416101590433,0.195660214523487
THP1_n2,1.1785093001472,1.31500066907534,1.36290646326776,1.39502207948615,1.46928944199117,1.48976314733039,1.56416432490298,1.70587448146661,1.73344038538739,0.155626923591596
K562_n1,0.990661906069761,1.00279227318502,1.01020781836492,1.04902499313375,1.04870456834203,0.673578687173853,0,0,0,0
K562_n2,0.99003368246205,0.951045079130716,0.978452452360079,1.01942509112721,1.05504544825359,0.651178886171734,0,0,0,0
HL60_n1,1.48676957001103,1.45038588754135,1.40022050716648,1.52756339581036,1.52370452039691,1.6890848952591,1.51874310915105,1.56615214994487,2.24090407938258,0.685226019845645
HL60_n2,1.26068376068376,1.4508547008547,1.50267094017094,1.36752136752137,1.40384615384615,1.48290598290598,1.45032051282051,1.66880341880342,2.2633547008547,0.969017094017094
SUDHL4_n2,1.11055381400209,1.12204806687565,1.08066875653083,1.09665621734587,1.09665621734587,1.11212121212121,1.15663531870428,1.14712643678161,1.23113897596656,1.36394984326019
SUDHL4_n1,1.09382967873534,1.08944416114227,1.07465578786333,1.09811320754717,1.11269760326364,1.08944416114227,1.10994390617032,1.15961244263131,1.21703212646609,1.33391126976033
BULK1_n1,1.06088421052632,1.04698947368421,1.04168421052632,1.02341052631579,0.992,0.735747368421053,0.765810526315789,0.753936842105263,0.823494736842105,0.480505263157895
BULK1_n2,1.21167814357136,1.16356947457787,1.21045184416564,1.27318177530422,0.997075747570984,0.796905952268654,0.799735873974153,0.784642958211489,0.869634940099991,0.464390151872465
BULK2_n1,1.16467583820743,1.09514787050004,1.04802702034764,1.09860779306368,0.961858472691326,0.550786720487684,0.486778153060384,0.525002059477716,0.576077106845704,0.436774034104951
BULK2_n2,1.1922406277245,1.15605928509154,1.20854402789887,1.19642545771578,0.985963382737576,0.590671316477768,0.491455972101133,0.508805579773322,0.59075850043592,0.427898866608544
BULK3_n1,1.04094857947875,1.03728574782813,1.04634890819441,1.02216482742428,0.960037567504109,0.535336933552477,0.341065977929091,0.324818032401972,0.357924395397981,0.302747123737967
BULK3_n2,1.0569433378638,1.03880583024793,1.05324084922904,1.01560669259971,0.96114730280733,0.515770726906313,0.319023292871538,0.324272390682851,0.32413178984862,0.276046304541407
BULK4_n1,1.03064574972638,1.07868174632129,1.03551015444485,1.11698893347927,1.15359357898577,1.24334184604159,1.4152985528396,1.43730998419068,1.6016052535571,0.862458956585188
BULK4_n2,1.08192651439921,1.10302879841112,1.09222939424032,1.12053128103277,1.22393247269116,1.28699106256207,1.4682224428997,1.52557100297915,1.6880585898709,0.901688182720953
BULK5_n1,1.03184140802422,1.05299015897048,1.03482210446631,1.01963474640424,0.95916919000757,0.59192846328539,0.435560181680545,0.43385692657078,0.4708080999243,0.374952687358062
BULK5_n2,1.02152495681001,1.0184432927114,1.03147032731008,1.01162627819022,0.938413409908017,0.612177242377551,0.436522388756595,0.44450670028482,0.433534108418546,0.35084278843909
BULK6_n1,1.05470934155982,1.05326327966837,1.04627398052637,1.02207654487612,0.949243227610142,0.532054371927118,0.398486455220283,0.409139111153957,0.41246505350429,0.314904077894534
BULK6_n2,1.01296472831268,0.998999046711153,1.02449952335558,1.01734985700667,0.911248808388942,0.48884652049571,0.342230695900858,0.344041944709247,0.395710200190658,0.312726406101049
