,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10
THP1_n1,1.34484563055992,1.31449502878074,1.07953950811094,0.859759288330717,0.602302459445317,0.523286237571952,0.511773940345369,0.511773940345369,0.43956043956044,0.433281004709576
THP1_n2,1.16848599905078,1.1390602752729,1.09302325581395,0.813004271476032,0.710963455149502,0.635026103464642,0.678215472235406,0.672994779307072,0.608922638822971,0.565733270052207
K562_n1,1.07083487255264,0.9915958625785,0.562615441448097,0.148965644625046,0.0398965644625046,0.0280753601773181,0.00535648319172516,0,0,0.00997414111562616
K562_n2,1.00433634992459,0.940987933634992,0.502733785822021,0.125188536953243,0,0.0149886877828054,0,0,0,0.000565610859728507
HL60_n1,1.21019108280255,1.21656050955414,1.15286624203822,1.09713375796178,1.04777070063694,0.971337579617834,0.761146496815287,0.70859872611465,0.834394904458599,0.721337579617834
HL60_n2,1.71153846153846,1.05769230769231,0.987762237762238,0.944055944055944,0.888111888111888,0.865384615384615,0.727272727272727,0.634615384615385,0.786713286713287,0.699300699300699
SUDHL4_n2,1.08780127889818,1.09001475651746,1.11116576487949,1.10157402852927,1.07378258730939,1.06542056074766,0.933103787506149,0.889572060993606,1.02139695031972,1.04771273979341
SUDHL4_n1,1.07069500835921,1.06567948411751,1.0463338906138,1.08741342249821,1.10437067112491,1.07212801528541,0.910198232624791,0.922856460472892,1.028660138524,1.0231669453069
BULK1_n1,1.04830454254639,1.04798464491363,1.09404990403071,0.815419065898912,0.771273192578375,0.740882917466411,0.67530390275112,0.667626359564939,0.674664107485605,0.655150351887396
BULK1_n2,1.03571428571429,1.01179846938776,0.852040816326531,0.779655612244898,0.719706632653061,0.705038265306122,0.629464285714286,0.610331632653061,0.642538265306122,0.645727040816326
BULK2_n1,1.00428515777172,0.996883521620569,0.9002726918582,0.684846123880016,0.623295675886249,0.581223217763927,0.535255161667316,0.529411764705882,0.591351772497078,0.54811063498247
BULK2_n2,1.00590841949778,0.971935007385524,0.892540620384047,0.721935007385524,0.640324963072378,0.625553914327917,0.539143279172821,0.541728212703102,0.544682422451994,0.552067946824225
BULK3_n1,1.02736801242236,1.02329192546584,0.769215838509317,0.506599378881988,0.389557453416149,0.391886645962733,0.343361801242236,0.338121118012422,0.356560559006211,0.365295031055901
BULK3_n2,1.01898981989037,1.00215348472984,0.762725137039937,0.480814408770556,0.384299138606108,0.374902114330462,0.328700078308536,0.33770555990603,0.35708692247455,0.320281910728269
BULK4_n1,1.02582311168496,0.97546804389929,0.999677211103938,0.922530664945126,0.852808263395739,0.83989670755326,0.741446094254358,0.795997417688831,0.774047772756617,0.750161394448031
BULK4_n2,1.0427568602425,0.990427568602425,0.983407785577537,0.948627951499681,0.868219527760051,0.845245692405871,0.764518187619655,0.771218889597958,0.75654116145501,0.772495213784301
BULK5_n1,0.96069399662214,0.980961154613849,0.71963764778136,0.488254260709351,0.373407032089667,0.363734070320897,0.329187778289575,0.347458928297252,0.352679256870874,0.346844771994473
BULK5_n2,1.03811222834901,0.972105092442426,0.789166396367175,0.526273110606552,0.41566655854687,0.375932533246838,0.339928640934155,0.32760298410639,0.355335711968861,0.349659422640285
BULK6_n1,1.01403359557729,0.992557941739315,0.762492026366149,0.509249415266851,0.417180523070381,0.382947055071231,0.353816712736551,0.386136508611525,0.366999787369764,0.369763980438018
BULK6_n2,1.00209599664641,0.962272060364703,0.71494445608887,0.493397610563823,0.423600922238524,0.406623349402641,0.375602599035842,0.334940264095577,0.376650597359044,0.353385034583945
